dataset,gsm,donor_id,compartment,disease_state,module_id,gene_symbol,feature_rows_mapped,pseudobulk_count,total_umi_included_cells
GSE230808,GSM7235347,SP22.002,NP,diseased,ecm_collagen_remodeling,COL6A1,17,33079,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,ecm_collagen_remodeling,COL6A2,17,34829,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,ecm_collagen_remodeling,COL6A3,17,19091,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,ecm_collagen_remodeling,DCN,17,116219,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,ecm_collagen_remodeling,FN1,17,117400,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,ecm_collagen_remodeling,LOX,17,14900,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,ecm_collagen_remodeling,LOXL2,17,1614,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,ecm_collagen_remodeling,LUM,17,82987,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,ecm_collagen_remodeling,MMP2,17,25489,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,ecm_collagen_remodeling,MMP3,17,52,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,ecm_collagen_remodeling,MMP9,17,1,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,ecm_collagen_remodeling,MMP13,17,0,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,ecm_collagen_remodeling,POSTN,17,1992,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,ecm_collagen_remodeling,SPARC,17,18563,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,ecm_collagen_remodeling,TIMP1,17,137930,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,ecm_collagen_remodeling,TIMP2,17,27299,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,ecm_collagen_remodeling,TNC,17,514,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,inflammatory_nfkb,CCL2,17,7650,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,inflammatory_nfkb,CCL5,17,6,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,inflammatory_nfkb,CXCL8,17,26,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,inflammatory_nfkb,FOS,17,7688,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,inflammatory_nfkb,IKBKB,17,379,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,inflammatory_nfkb,IKBKG,17,420,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,inflammatory_nfkb,IL1B,17,3,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,inflammatory_nfkb,IL6,17,130,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,inflammatory_nfkb,JUN,17,9515,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,inflammatory_nfkb,NFKB1,17,700,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,inflammatory_nfkb,NFKB2,17,232,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,inflammatory_nfkb,NFKBIA,17,1436,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,inflammatory_nfkb,NLRP3,17,3,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,inflammatory_nfkb,RELA,17,1028,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,inflammatory_nfkb,RELB,17,305,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,inflammatory_nfkb,STAT3,17,2678,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,inflammatory_nfkb,TICAM1,17,215,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,inflammatory_nfkb,TLR2,17,32,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,inflammatory_nfkb,TLR4,17,398,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,inflammatory_nfkb,TNF,17,0,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,inflammatory_nfkb,TNFRSF1A,17,4796,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,hypoxia_oxidative_stress,BNIP3,17,19117,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,hypoxia_oxidative_stress,CA9,17,723,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,hypoxia_oxidative_stress,EGLN1,17,1365,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,hypoxia_oxidative_stress,EPAS1,17,4916,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,hypoxia_oxidative_stress,GCLM,17,2968,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,hypoxia_oxidative_stress,GPX1,0,0,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,hypoxia_oxidative_stress,HIF1A,17,9284,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,hypoxia_oxidative_stress,HMOX1,17,10118,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,hypoxia_oxidative_stress,LDHA,17,47708,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,hypoxia_oxidative_stress,NFE2L2,17,5820,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,hypoxia_oxidative_stress,NQO1,17,2782,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,hypoxia_oxidative_stress,PDK1,17,767,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,hypoxia_oxidative_stress,PRDX1,17,26067,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,hypoxia_oxidative_stress,SLC2A1,17,1944,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,hypoxia_oxidative_stress,SOD1,17,23066,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,hypoxia_oxidative_stress,SOD2,17,28492,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,hypoxia_oxidative_stress,TXN,17,35105,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,hypoxia_oxidative_stress,VEGFA,17,2448,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,disc_matrix_homeostasis,ACAN,17,1959,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,disc_matrix_homeostasis,B3GAT1,17,0,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,disc_matrix_homeostasis,BGN,17,2900,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,disc_matrix_homeostasis,CILP,17,268,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,disc_matrix_homeostasis,COL2A1,17,0,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,disc_matrix_homeostasis,COL9A1,17,0,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,disc_matrix_homeostasis,COL9A2,17,13,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,disc_matrix_homeostasis,COL9A3,17,1,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,disc_matrix_homeostasis,COMP,17,14,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,disc_matrix_homeostasis,FMOD,17,968,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,disc_matrix_homeostasis,HAPLN1,17,781,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,disc_matrix_homeostasis,HAS2,17,1344,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,disc_matrix_homeostasis,KRT19,17,261,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,disc_matrix_homeostasis,MATN3,17,40,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,disc_matrix_homeostasis,SOX9,17,708,42390781
GSE230808,GSM7235348,SP22.003,NP,diseased,ecm_collagen_remodeling,ADAMTS4,18,11,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,ecm_collagen_remodeling,ADAMTS5,18,4641,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,ecm_collagen_remodeling,COL1A1,18,20504,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,ecm_collagen_remodeling,COL1A2,18,62949,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,ecm_collagen_remodeling,COL3A1,18,23476,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,ecm_collagen_remodeling,COL5A1,18,1924,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,ecm_collagen_remodeling,COL5A2,18,6587,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,ecm_collagen_remodeling,COL6A1,18,46798,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,ecm_collagen_remodeling,COL6A2,18,44456,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,ecm_collagen_remodeling,COL6A3,18,22069,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,ecm_collagen_remodeling,DCN,18,184109,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,ecm_collagen_remodeling,FN1,18,158625,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,ecm_collagen_remodeling,LOX,18,26687,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,ecm_collagen_remodeling,LOXL2,18,2751,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,ecm_collagen_remodeling,LUM,18,118049,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,ecm_collagen_remodeling,MMP2,18,30116,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,ecm_collagen_remodeling,MMP3,18,121,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,ecm_collagen_remodeling,MMP9,18,1,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,ecm_collagen_remodeling,MMP13,18,52,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,ecm_collagen_remodeling,POSTN,18,4191,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,ecm_collagen_remodeling,SPARC,18,32382,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,ecm_collagen_remodeling,TIMP1,18,215411,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,ecm_collagen_remodeling,TIMP2,18,40232,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,ecm_collagen_remodeling,TNC,18,566,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,inflammatory_nfkb,CCL2,18,12039,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,inflammatory_nfkb,CCL5,18,7,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,inflammatory_nfkb,CXCL8,18,66,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,inflammatory_nfkb,FOS,18,10926,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,inflammatory_nfkb,IKBKB,18,531,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,inflammatory_nfkb,IKBKG,18,723,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,inflammatory_nfkb,IL1B,18,4,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,inflammatory_nfkb,IL6,18,184,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,inflammatory_nfkb,JUN,18,15800,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,inflammatory_nfkb,NFKB1,18,1089,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,inflammatory_nfkb,NFKB2,18,405,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,inflammatory_nfkb,NFKBIA,18,2075,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,inflammatory_nfkb,NLRP3,18,3,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,inflammatory_nfkb,RELA,18,1803,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,inflammatory_nfkb,RELB,18,460,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,inflammatory_nfkb,STAT3,18,4983,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,inflammatory_nfkb,TICAM1,18,333,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,inflammatory_nfkb,TLR2,18,35,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,inflammatory_nfkb,TLR4,18,469,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,inflammatory_nfkb,TNF,18,1,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,inflammatory_nfkb,TNFRSF1A,18,7126,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,hypoxia_oxidative_stress,BNIP3,18,30965,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,hypoxia_oxidative_stress,CA9,18,1220,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,hypoxia_oxidative_stress,EGLN1,18,2482,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,hypoxia_oxidative_stress,EPAS1,18,7942,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,hypoxia_oxidative_stress,GCLM,18,4625,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,hypoxia_oxidative_stress,GPX1,0,0,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,hypoxia_oxidative_stress,HIF1A,18,14569,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,hypoxia_oxidative_stress,HMOX1,18,15797,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,hypoxia_oxidative_stress,LDHA,18,82433,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,hypoxia_oxidative_stress,NFE2L2,18,7233,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,hypoxia_oxidative_stress,NQO1,18,5597,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,hypoxia_oxidative_stress,PDK1,18,1146,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,hypoxia_oxidative_stress,PRDX1,18,42445,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,hypoxia_oxidative_stress,SLC2A1,18,3284,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,hypoxia_oxidative_stress,SOD1,18,36843,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,hypoxia_oxidative_stress,SOD2,18,43406,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,hypoxia_oxidative_stress,TXN,18,49204,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,hypoxia_oxidative_stress,VEGFA,18,4087,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,disc_matrix_homeostasis,ACAN,18,2341,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,disc_matrix_homeostasis,B3GAT1,18,0,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,disc_matrix_homeostasis,BGN,18,3732,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,disc_matrix_homeostasis,CILP,18,388,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,disc_matrix_homeostasis,COL2A1,18,0,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,disc_matrix_homeostasis,COL9A1,18,0,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,disc_matrix_homeostasis,COL9A2,18,30,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,disc_matrix_homeostasis,COL9A3,18,0,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,disc_matrix_homeostasis,COMP,18,31,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,disc_matrix_homeostasis,FMOD,18,1528,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,disc_matrix_homeostasis,HAPLN1,18,1120,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,disc_matrix_homeostasis,HAS2,18,1783,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,disc_matrix_homeostasis,KRT19,18,303,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,disc_matrix_homeostasis,MATN3,18,76,68843786
GSE230808,GSM7235348,SP22.003,NP,diseased,disc_matrix_homeostasis,SOX9,18,1097,68843786
